track_id,release_id,work_id,version_id,artist_id,artist_name,song_name,album_name,track_position,row_type,release_date,release_category,edition_type,version_type,source_release_id,duration_seconds,spotify_url,youtube_url
trk_a8780d888745,rel_b30236616561,wrk_4d8c02e05df4,ver_db27170450a9,art_7d9ac9826241,Parliament,Backwoods,Medicaid Fraud Dogg,4/23,track,2018-05-22,original,standard,same_master,,,https://open.spotify.com/track/5oWtZBMy3WFsyAnpd9PMAT,
trk_85b637444191,rel_b30236616561,wrk_6970e10ddd6e,ver_dc9d85c3ee8b,art_7d9ac9826241,Parliament,Oil Jones,Medicaid Fraud Dogg,5/23,track,2018-05-22,original,standard,same_master,,,https://open.spotify.com/track/5aOR1xdQyHnJUaqoMJ8CgM,
trk_9a85caa75601,rel_b30236616561,wrk_081b701412a3,ver_93d6e657dea9,art_7d9ac9826241,Parliament,Proof Is in the Pudding,Medicaid Fraud Dogg,6/23,track,2018-05-22,original,standard,same_master,,,https://open.spotify.com/track/6Re3jGqbMrwDkdSw8yo79S,
trk_e1d735e8452e,rel_cdd31b004957,wrk_6e8712f7f9fc,ver_7a30a6c7a71c,art_7d9ac9826241,Parliament,I'm Gon Make U Sick O'Me,Medicaid Fraud Dogg,7/23,track,2018-05-22,reissue,standard,same_master,,,https://open.spotify.com/track/3Cwqx8uT01lNO3gHYuQRkG,https://www.youtube.com/watch?v=0tWGU00u8uU
trk_9f73f58d5350,rel_b30236616561,wrk_8bd676557c58,ver_9096821dd752,art_7d9ac9826241,Parliament,Antisocial Media,Medicaid Fraud Dogg,8/23,track,2018-05-22,original,standard,same_master,,,https://open.spotify.com/track/0IK2caCvGg5oMrkHneAqSX,
trk_49869b865564,rel_b30236616561,wrk_3b062ea4d175,ver_d4505f9f0ec9,art_7d9ac9826241,Parliament,All In,Medicaid Fraud Dogg,9/23,track,2018-05-22,original,standard,same_master,,,https://open.spotify.com/track/30WyuklSrHlU9RZ4D7M8gH,
trk_506e76f49bd7,rel_b30236616561,wrk_0cd09bbcd315,ver_cff52ef7215a,art_7d9ac9826241,Parliament,On Fire,Medicaid Fraud Dogg,10/23,track,2018-05-22,original,standard,same_master,,,https://open.spotify.com/track/5AOkIncowX81Uqcwm5zNtH,
trk_db53cd1a03f0,rel_b30236616561,wrk_7ffe9f653493,ver_4766c7a9d9d5,art_7d9ac9826241,Parliament,Loodie Poo Da Pimp,Medicaid Fraud Dogg,11/23,track,2018-05-22,original,standard,same_master,,,https://open.spotify.com/track/46AXJWXdAaEa8RsUiD5SYa,
trk_4a1c65177608,rel_b30236616561,wrk_1f99d1e20d59,ver_6c4b99fd9369,art_7d9ac9826241,Parliament,Mama Told Me,Medicaid Fraud Dogg,12/23,track,2018-05-22,original,standard,same_master,,,https://open.spotify.com/track/7KlCnNs3peET02wzK31oPq,
trk_341a033db66c,rel_b30236616561,wrk_752d449576c0,ver_5adf3628f570,art_7d9ac9826241,Parliament,Set Trip,Medicaid Fraud Dogg,13/23,track,2018-05-22,original,standard,same_master,,,https://open.spotify.com/track/4zy1ylpHw4FzBqL3WsRdMg,
trk_5394abdb7ff7,rel_b30236616561,wrk_33d25be040f8,ver_1ede2c5122f5,art_7d9ac9826241,Parliament,Kool Aid,Medicaid Fraud Dogg,14/23,track,2018-05-22,original,standard,same_master,,,https://open.spotify.com/track/4AzUTj0a56B0IkbbDW3xza,
trk_3eaa41c2328c,rel_b30236616561,wrk_d1a4f85a6e79,ver_4b4a499616ed,art_7d9ac9826241,Parliament,DaDa,Medicaid Fraud Dogg,15/23,track,2018-05-22,original,standard,same_master,,,https://open.spotify.com/track/5qHtg73XegxMiBdu1luSRe,
trk_b812c6b4da4b,rel_b30236616561,wrk_4897e51cee9f,ver_85c085b5da14,art_7d9ac9826241,Parliament,Pain Management,Medicaid Fraud Dogg,16/23,track,2018-05-22,original,standard,same_master,,,https://open.spotify.com/track/3vAKFSAFd2j6LnxtyM6x3Y,
trk_7090617a809c,rel_b30236616561,wrk_e7529e6ece17,ver_c07867dc08ef,art_7d9ac9826241,Parliament,Riddle Me This,Medicaid Fraud Dogg,17/23,track,2018-05-22,original,standard,same_master,,,https://open.spotify.com/track/15emiItR0wMDWEmujQ7CqD,
trk_b68fbb5efc8a,rel_b30236616561,wrk_67755b750da2,ver_4800b60b48b8,art_7d9ac9826241,Parliament,No Mos,Medicaid Fraud Dogg,18/23,track,2018-05-22,original,standard,same_master,,,https://open.spotify.com/track/7sPmAZUej3Bamg5gODmceP,
trk_cca7ced88ac4,rel_b30236616561,wrk_7ece191d6bef,ver_39ac8a56a5de,art_7d9ac9826241,Parliament,Ya Habit,Medicaid Fraud Dogg,19/23,track,2018-05-22,original,standard,same_master,,,https://open.spotify.com/track/3j7cMLv4efR6u9gKabV68L,
trk_57564efee694,rel_b30236616561,wrk_0bfdc9a26b61,ver_6479a5a1cb02,art_7d9ac9826241,Parliament,Higher,Medicaid Fraud Dogg,20/23,track,2018-05-22,original,standard,same_master,,,https://open.spotify.com/track/0EbmeEHI4GCHyzvWdweP0t,
trk_10157f7c4f3f,rel_cdd31b004957,wrk_8b5f624d6ecb,ver_c39021dd009b,art_7d9ac9826241,Parliament,Medicaid Fraud Dogg,Medicaid Fraud Dogg,21/23,track,2018-05-22,reissue,standard,same_master,,,https://open.spotify.com/track/2EgekBqWRWHtx1H6hLRlVZ,
trk_aee254ac87e3,rel_b30236616561,wrk_43fd41e0cebb,ver_39515a414510,art_7d9ac9826241,Parliament,Insurance Man,Medicaid Fraud Dogg,22/23,track,2018-05-22,original,standard,same_master,,,https://open.spotify.com/track/4gEGMy98yb7DFOhedLJ9ib,
trk_9d5a142215ad,rel_b30236616561,wrk_9aa8aa07800a,ver_42445419e5be,art_7d9ac9826241,Parliament,Type Two,Medicaid Fraud Dogg,23/23,track,2018-05-22,original,standard,same_master,,,https://open.spotify.com/track/6eQ42PDHMRIOHzuG7tn8sA,
trk_81b50c0d7587,rel_9819bc53005a,wrk_6e8712f7f9fc,ver_7a30a6c7a71c,art_7d9ac9826241,Parliament,I'm Gon Make U Sick O'Me,I'm Gon Make U Sick O'Me,,album,2018-01-15,original,standard,same_master,,,https://open.spotify.com/album/6u46p7ixRhDL36bfkI6MQ7,https://www.youtube.com/watch?v=0tWGU00u8uU
trk_3486e6d6d2a5,rel_0b0064f1b77a,wrk_1389789f4f7b,ver_2ae1c36bfb1f,art_4a65115dd4f9,George Clinton & Parliament-Funkadelic,Chocolate City: London | P-Funk Live at Metropolis,Chocolate City: London | P-Funk Live at Metropolis,,album,2015-07-31,live,standard,live_recording,,,https://open.spotify.com/album/0FNqj3ZqoIBQartZIg5GkP,
trk_ce53fd6bb94a,rel_10dec5a9ff42,wrk_b918496a155b,ver_8886a0cc227a,art_1e1e59fb9940,Kendrick Lamar,Wesley's Theory,To Pimp a Butterfly,1/1,track,2015-03-15,original,standard,same_master,,,https://open.spotify.com/track/7Ks4VCY1wFebnOdJrM13t6,
trk_cb90d163dbb6,rel_9e5adb935ec1,wrk_69a06c9396ce,ver_7da10fadd329,art_70cbdeb526ba,Childish Gambino,Riot,"Awaken, My Love!",,album,2016-12-02,original,standard,same_master,,,https://open.spotify.com/album/4JCybsNZUXWrK2Jpyn12Ni,
trk_819f0e9c4aae,rel_14433fd2eed8,wrk_bf480a530c5d,ver_70700c616344,art_206db11b2307,Flying Lotus,Burning Down the House,Flamagra,,album,2019-05-24,original,standard,same_master,,,https://open.spotify.com/album/6tC2ERExm7n7JEDkHOEFs5,
trk_7fc2261cada6,rel_4061e4c54695,wrk_aadc724b4b9c,ver_8eb3e8af9129,art_95255f88831f,Cimafunk,Funk Aspirin,Funk Aspirin,,album,2021-08-20,original,standard,same_master,,,https://open.spotify.com/album/4XDNB47bwlev8NwROEvWnF,
trk_9e8b6e858bc0,rel_af371f72211c,wrk_5661b6f434ff,ver_75b9acb8dc5a,art_b3c7ac1f4c4c,Drake,All the Parties,For All the Dogs,,album,2023-10-06,original,standard,same_master,,,https://open.spotify.com/album/4czdORdCWP9umpbhFXK2fW,
trk_521d43cb5acb,rel_87638bf4a872,wrk_8228f4df58bf,ver_830c47091961,art_a24b2e236654,George Clinton & Funky Taurus,Lazy Daisy,Lazy Daisy,,album,2019,original,standard,same_master,,,https://open.spotify.com/album/3YKkThHx00F59BU0kvdfPs,
trk_38d46fb6701a,rel_366f593554b2,wrk_3cece11945a7,ver_b46d80630527,art_85a0824fc7ae,Fishbone,Last Call in America,Stockholm Syndrome,,album,2025-06-27,original,standard,same_master,,,https://open.spotify.com/album/4dbHhjtSSDu60wwzQnAyIS,
trk_b10599af6ec0,rel_f1d509f3d755,wrk_17a9de3d94ed,ver_9c07e38b3717,art_56c57c846f9b,Dance Gavin Dance,Space Cow Initiation Ritual,Pantheon,,album,2025-09-12,original,standard,same_master,,,https://open.spotify.com/album/4pOEtwmUG4PBP47SbdGzC5,
trk_ecaa8372d766,rel_6c6ed37a1716,wrk_d6b985f3a028,ver_1c66878807cd,art_ca70918e5246,Willow,petal rock black,Petal Rock Black,,album,2026-02-17,original,standard,same_master,,,https://open.spotify.com/album/055CZXcGINxmZKxwQ9hroP,
trk_65971f189fb4,rel_6b2e9eadfeb8,wrk_dbfd2633f020,ver_e72fefe445fd,art_8b0eaa82feb2,Bootsy Collins,Tha Funk Capital of the World,Tha Funk Capital of the World,,album,2011-04-26,original,standard,same_master,,,https://open.spotify.com/album/3INlPCaTCd7dWBNOfHZSCM,
trk_f4444970b0d4,rel_6b2e9eadfeb8,wrk_4f836b71b64d,ver_f8c69d4a5861,art_8b0eaa82feb2,Bootsy Collins,Spreading Hope Like Dope (Intro),Tha Funk Capital of the World,1/17,track,2011-04-26,original,standard,same_master,,106,https://open.spotify.com/track/3RSosPGwuB6n7OVGcKmwvP,
trk_7a31146f8a05,rel_6b2e9eadfeb8,wrk_e13887997c91,ver_47015591c739,art_8b0eaa82feb2,Bootsy Collins,"Hip Hop @ Funk U (feat. Ice Cube, Snoop Dogg and Chuck D)",Tha Funk Capital of the World,2/17,track,2011-04-26,original,standard,same_master,,,https://open.spotify.com/track/29iWObB4TptL4sVTZLKTdY,
trk_0891372f7660,rel_6b2e9eadfeb8,wrk_ba3775182ffd,ver_ef749d13e991,art_8b0eaa82feb2,Bootsy Collins,Mirrors Tell Lies (feat. Jimi Hendrix),Tha Funk Capital of the World,3/17,track,2011-04-26,original,standard,same_master,,,https://open.spotify.com/track/62fltC5X9u19e7xcVXF182,
trk_d3ba777c1364,rel_6b2e9eadfeb8,wrk_7553e7e936c8,ver_bcc84922bebf,art_8b0eaa82feb2,Bootsy Collins,JB–Still the Man (feat. Rev. Al Sharpton),Tha Funk Capital of the World,4/17,track,2011-04-26,original,standard,same_master,,,https://open.spotify.com/track/11JFuoZXR1c2Npi2usqyp7,
trk_f4cf3e245e2e,rel_6b2e9eadfeb8,wrk_b1b862328e80,ver_357246e646ef,art_8b0eaa82feb2,Bootsy Collins,Freedumb (feat. Dr. Cornel West),Tha Funk Capital of the World,5/17,track,2011-04-26,original,standard,same_master,,245,https://open.spotify.com/track/53ZGqkH5gBvq56LWi6px78,
trk_11b0d013e1a1,rel_6b2e9eadfeb8,wrk_a32aa7b7ec20,ver_a649c8b24a3f,art_8b0eaa82feb2,Bootsy Collins,After These Messages (feat. Samuel L. Jackson),Tha Funk Capital of the World,6/17,track,2011-04-26,original,standard,same_master,,,https://open.spotify.com/track/770DplQS4I0WHiXKuZIPId,
trk_3a74c343ddb7,rel_6b2e9eadfeb8,wrk_a0ab2fbc98b1,ver_0982693a0b9e,art_8b0eaa82feb2,Bootsy Collins,Kool Whip (feat. Phil Ade and iCandice),Tha Funk Capital of the World,7/17,track,2011-04-26,original,standard,same_master,,,https://open.spotify.com/track/2tw6FDmIa0ayVByFlBAKce,
trk_b70f9eec6f37,rel_6b2e9eadfeb8,wrk_08906dfcd43a,ver_06d3f07b981e,art_8b0eaa82feb2,Bootsy Collins,The Real Deal (feat. Sheila E. and iCandice),Tha Funk Capital of the World,8/17,track,2011-04-26,original,standard,same_master,,,https://open.spotify.com/track/46jGCDeUhJ7FXuXIzPqLV9,
trk_7eb465e38a1c,rel_6b2e9eadfeb8,wrk_40f070aa215c,ver_46afe64ec6bf,art_8b0eaa82feb2,Bootsy Collins,Don't Take My Funk (feat. Catfish Collins and Bobby Womack),Tha Funk Capital of the World,9/17,track,2011-04-26,original,standard,same_master,,,https://open.spotify.com/track/7pW4P9hn0m5z8xujLU7Ikb,
trk_b0818f538690,rel_6b2e9eadfeb8,wrk_09e31d2308a2,ver_c06b3103de81,art_8b0eaa82feb2,Bootsy Collins,"If Looks Could Kill (feat. Béla Fleck, Zionplanet-10 and Dennis Chambers)",Tha Funk Capital of the World,10/17,track,2011-04-26,original,standard,same_master,,,https://open.spotify.com/track/5WZX0Gs5idq8Je6GUunFHy,
trk_ff84c7864324,rel_6b2e9eadfeb8,wrk_4fed63df27a4,ver_021137dbb0d9,art_8b0eaa82feb2,Bootsy Collins,Minds Under Construction (feat. Buckethead and Z-Class),Tha Funk Capital of the World,11/17,track,2011-04-26,original,standard,same_master,,,https://open.spotify.com/track/3Trc0C3P7d5FHQ0J61f7A4,
trk_b6a1da22de74,rel_6b2e9eadfeb8,wrk_9a90776314c9,ver_dab6cb7c9ad1,art_8b0eaa82feb2,Bootsy Collins,Siento Bombo (feat. Olvido Ruiz and Ouiwey),Tha Funk Capital of the World,12/17,track,2011-04-26,original,standard,same_master,,,https://open.spotify.com/track/6kxmBRT7by9CSzOvltGj2i,
trk_a5e66ad77d76,rel_6b2e9eadfeb8,wrk_10b69493b550,ver_bd57c18fa544,art_8b0eaa82feb2,Bootsy Collins,Jazz Greats (A Tribute to Jazz) (feat. George Duke and Ron Carter),Tha Funk Capital of the World,13/17,track,2011-04-26,original,standard,same_master,,,https://open.spotify.com/track/0o81UB0Fq78nEPt9AZ2sNC,
trk_d38cd6cc415d,rel_6b2e9eadfeb8,wrk_66cc4d4c406e,ver_15242aca57bf,art_8b0eaa82feb2,Bootsy Collins,Garry Shider Tribute (feat. George Clinton and Linda Shider),Tha Funk Capital of the World,14/17,track,2011-04-26,original,standard,same_master,,209,https://open.spotify.com/track/0J4dv61P9rLbI7kesVI2rE,
trk_9f3f2a3135ca,rel_6b2e9eadfeb8,wrk_de2db1e78ad0,ver_4ab6b6287bf5,art_8b0eaa82feb2,Bootsy Collins,Stars Have No Names (They Just Shine) (feat. Nick Arnold and Chrissy Dunn),Tha Funk Capital of the World,15/17,track,2011-04-26,original,standard,same_master,,,https://open.spotify.com/track/2MK6W82MtEn87pl0z1meSi,
trk_b500ebd326d9,rel_6b2e9eadfeb8,wrk_929766507262,ver_7a4219b6c3d3,art_8b0eaa82feb2,Bootsy Collins,"Chocolate Caramel Angel (feat. Faith Daniels, Ronni Racket and Casper)",Tha Funk Capital of the World,16/17,track,2011-04-26,original,standard,same_master,,,https://open.spotify.com/track/2AytvptyYU58h1ahYxOL7T,
trk_9406319c9c9f,rel_6b2e9eadfeb8,wrk_a9b517379a5d,ver_409605db93c5,art_8b0eaa82feb2,Bootsy Collins,"Yummy, I Got the Munchies (feat. Musiq Soulchild, Razzberry Hershey and Tom Joyner)",Tha Funk Capital of the World,17/17,track,2011-04-26,original,standard,same_master,,,https://open.spotify.com/track/5qejGvLUmQzAiSdE9RhScb,
trk_0985daf89223,rel_94cc288e31ef,wrk_0a3af1d52556,ver_27f9ebee0d05,art_a6288c3d74f9,Bernie Worrell,Elevation - The Upper Air,Elevation - The Upper Air,,album,2013,original,standard,same_master,,,https://open.spotify.com/album/4h9lypL4Gvf2XuGEIrKcJG,
trk_edc59c5889d3,rel_94cc288e31ef,wrk_edd04ea9727d,ver_4c1a69a3252a,art_a6288c3d74f9,Bernie Worrell,In A Silent Way,Elevation - The Upper Air,1/11,track,2013,original,standard,same_master,,,https://open.spotify.com/track/7ITjPfMdI1ab8Dk0tOPeSQ,
trk_708f86ecfc06,rel_94cc288e31ef,wrk_94aac68afc9f,ver_6953b1129b55,art_a6288c3d74f9,Bernie Worrell,I'd Rather Be With You,Elevation - The Upper Air,2/11,track,2013,original,standard,same_master,,,https://open.spotify.com/track/53GOV9TLKmaZnBm5JVMBkk,
trk_310d1f4bf389,rel_94cc288e31ef,wrk_fb4e09bfc406,ver_8993c3d29f7b,art_a6288c3d74f9,Bernie Worrell,Alabama,Elevation - The Upper Air,3/11,track,2013,original,standard,same_master,,,https://open.spotify.com/track/69Wg6GjqljSMPttN8vx7UT,
trk_8c17adf9e742,rel_94cc288e31ef,wrk_36dc906500c9,ver_304debaeaccc,art_a6288c3d74f9,Bernie Worrell,Goodbye Pork Pie Hat,Elevation - The Upper Air,4/11,track,2013,original,standard,same_master,,,https://open.spotify.com/track/1URAuItrils6lLwb4RsZlm,
trk_acec29babc85,rel_94cc288e31ef,wrk_3b8c965f30bf,ver_1bb6992acff6,art_a6288c3d74f9,Bernie Worrell,Light On Water,Elevation - The Upper Air,5/11,track,2013,original,standard,same_master,,,https://open.spotify.com/track/4Xw86Oz7E1wINEGm0G9ya0,
trk_d0aa8ba1d9c9,rel_94cc288e31ef,wrk_26928aa32fb4,ver_35afdcda5e87,art_a6288c3d74f9,Bernie Worrell,Ooh Child,Elevation - The Upper Air,6/11,track,2013,original,standard,same_master,,,https://open.spotify.com/track/3w05HE0zDYeodj9DCn1wFL,
trk_51514cf023e4,rel_94cc288e31ef,wrk_5a8394ff844a,ver_5de31a73e474,art_a6288c3d74f9,Bernie Worrell,Samba Pa Ti,Elevation - The Upper Air,7/11,track,2013,original,standard,same_master,,,https://open.spotify.com/track/3xulW01VonuHu0rdpzbfcP,
trk_4063c30474e8,rel_94cc288e31ef,wrk_d5fd349a6d4e,ver_24054069639c,art_a6288c3d74f9,Bernie Worrell,Realm Of Sight,Elevation - The Upper Air,8/11,track,2013,original,standard,same_master,,,https://open.spotify.com/track/3F7XE9UvmB3ewIhtFUTlZh,
trk_36cde85f3c61,rel_94cc288e31ef,wrk_de1ddc937e40,ver_e658bf308260,art_a6288c3d74f9,Bernie Worrell,I Wanna Go Outside In The Rain,Elevation - The Upper Air,9/11,track,2013,original,standard,same_master,,,https://open.spotify.com/track/56Y3YxbwH1wb9iJOBYNZDe,
trk_15ba48fce317,rel_94cc288e31ef,wrk_7a3979531277,ver_acc6f4aacf17,art_a6288c3d74f9,Bernie Worrell,Wings,Elevation - The Upper Air,10/11,track,2013,original,standard,same_master,,,https://open.spotify.com/track/08t4UjDGGnH7Xm0eADdyT2,
trk_e769acbec2bb,rel_94cc288e31ef,wrk_0407d8d50862,ver_6a494299969d,art_a6288c3d74f9,Bernie Worrell,Redemption Song,Elevation - The Upper Air,11/11,track,2013,original,standard,same_master,,,https://open.spotify.com/track/3fWAb7gqiwcJtKmwumQgWx,
trk_0d78ad914df4,rel_122a56ef0f90,wrk_40bfb0765907,ver_7b372e068a8d,art_a6288c3d74f9,Bernie Worrell,Phantom Sound Clash Cut-Up Method: Two,Phantom Sound Clash Cut-Up Method: Two,,album,2014-10-07,original,standard,remix_or_edit,,,https://open.spotify.com/album/0Y5Hz3TtUWT16nV1nPL1Sr,
trk_f9356b750302,rel_122a56ef0f90,wrk_79ef8710351c,ver_fdcff99c3309,art_a6288c3d74f9,Bernie Worrell,Purple Snow,Phantom Sound Clash Cut-Up Method: Two,1/1,track,2014-10-07,original,standard,live_recording,,,https://open.spotify.com/track/1ctX16o9NGfv3xCp5p1mTQ,
trk_e5768667d327,rel_cc34d6c0a5bc,wrk_5ebcb391b335,ver_5a5224d0c49c,art_d2906652eb5d,Funkadelic,Creases (feat. Del the Funky Homosapien),First Ya Gotta Shake the Gate,10/33,track,2014-11-25,reissue,standard,same_master,,191,https://open.spotify.com/track/3YFYHyUsOa3wI3W9IX0KRU,
trk_aa4e72de2bd2,rel_cc34d6c0a5bc,wrk_fdea11b28501,ver_3aacdd034328,art_d2906652eb5d,Funkadelic,Nuclear Dog Part II (feat. Blackbyrd McKnight),First Ya Gotta Shake the Gate,15/33,track,2014-11-25,reissue,standard,same_master,,402,https://open.spotify.com/track/4J5cc92v6wSZXc0HCoCq6S,
trk_c999d91512ff,rel_cc34d6c0a5bc,wrk_5ee9af74c502,ver_a2f5c8558885,art_d2906652eb5d,Funkadelic,Dirty Queen (feat. God's Weapon),First Ya Gotta Shake the Gate,16/33,track,2014-11-25,reissue,standard,same_master,,225,https://open.spotify.com/track/5rN82ln7GyjSuJ8T7BPMZL,
trk_ac9821342fac,rel_cc34d6c0a5bc,wrk_69d567dbc2df,ver_4f9e7f726bb7,art_d2906652eb5d,Funkadelic,As In (feat. Jessica Cleaves),First Ya Gotta Shake the Gate,21/33,track,2014-11-25,reissue,standard,same_master,,409,https://open.spotify.com/track/4Bh7xVMy29EMDhLPa057Ke,
trk_8e7fcfb77e81,rel_cc34d6c0a5bc,wrk_8e64edd3f040,ver_d9499fd0dccb,art_d2906652eb5d,Funkadelic,The Naz (feat. Sly Stone),First Ya Gotta Shake the Gate,25/33,track,2014-11-25,reissue,standard,same_master,,338,https://open.spotify.com/track/0anrrXT69WJOaiOyb45mMW,
trk_6f4e02811c8b,rel_cc34d6c0a5bc,wrk_793d36bfab98,ver_de37468ccd0a,art_d2906652eb5d,Funkadelic,Baby Like Fonkin' It Up,First Ya Gotta Shake the Gate,,album,2014-11-25,reissue,standard,same_master,,,https://open.spotify.com/album/5lslKuLlzEULcLc2Vmm7m4,
trk_a14c9bb29c52,rel_cc34d6c0a5bc,wrk_8eabd73323cc,ver_11db8a5b5c30,art_d2906652eb5d,Funkadelic,Get Low,First Ya Gotta Shake the Gate,,album,2014-11-25,reissue,standard,same_master,,344,https://open.spotify.com/album/5lslKuLlzEULcLc2Vmm7m4,
trk_5c276864fdf9,rel_cc34d6c0a5bc,wrk_9f7c457e0d67,ver_6ac6f7aa3318,art_d2906652eb5d,Funkadelic,If I Didn't Love You,First Ya Gotta Shake the Gate,,album,2014-11-25,reissue,standard,same_master,,,https://open.spotify.com/album/5lslKuLlzEULcLc2Vmm7m4,
trk_8418bc9a84d3,rel_cc34d6c0a5bc,wrk_cc66f2ae7b0d,ver_f569dcb12923,art_d2906652eb5d,Funkadelic,Fucked Up,First Ya Gotta Shake the Gate,,album,2014-11-25,reissue,standard,same_master,,,https://open.spotify.com/album/5lslKuLlzEULcLc2Vmm7m4,
trk_ec668cae23e1,rel_cc34d6c0a5bc,wrk_f4efc617201a,ver_3671670527f0,art_d2906652eb5d,Funkadelic,Ain't That Funkin' Kinda Hard on You?,First Ya Gotta Shake the Gate,,album,2014-11-25,reissue,standard,same_master,,,https://open.spotify.com/album/5lslKuLlzEULcLc2Vmm7m4,
trk_d37a821b4357,rel_cc34d6c0a5bc,wrk_725b3c2a1648,ver_911645d82afe,art_d2906652eb5d,Funkadelic,I Mo B Yodog Fo Eva,First Ya Gotta Shake the Gate,,album,2014-11-25,reissue,standard,same_master,,,https://open.spotify.com/album/5lslKuLlzEULcLc2Vmm7m4,
trk_eb77d4022890,rel_cc34d6c0a5bc,wrk_2e3c742bca56,ver_9b890d3bb35e,art_d2906652eb5d,Funkadelic,In da Kar,First Ya Gotta Shake the Gate,,album,2014-11-25,reissue,standard,same_master,,,https://open.spotify.com/album/5lslKuLlzEULcLc2Vmm7m4,
trk_93776553688a,rel_cc34d6c0a5bc,wrk_99ce0b038284,ver_ba33a213b136,art_d2906652eb5d,Funkadelic,Radio Friendly,First Ya Gotta Shake the Gate,,album,2014-11-25,reissue,standard,same_master,,,https://open.spotify.com/album/5lslKuLlzEULcLc2Vmm7m4,
trk_a1e20c75969c,rel_cc34d6c0a5bc,wrk_c0cffaad7a19,ver_15a52d96b754,art_d2906652eb5d,Funkadelic,Mathematics of Love,First Ya Gotta Shake the Gate,,album,2014-11-25,reissue,standard,same_master,,,https://open.spotify.com/album/5lslKuLlzEULcLc2Vmm7m4,
trk_4c81e21972e2,rel_cc34d6c0a5bc,wrk_747a3f03d104,ver_2dd1cd4eed31,art_d2906652eb5d,Funkadelic,Creases,First Ya Gotta Shake the Gate,,album,2014-11-25,reissue,standard,same_master,,191,https://open.spotify.com/album/5lslKuLlzEULcLc2Vmm7m4,
trk_1f113b9484cd,rel_cc34d6c0a5bc,wrk_20d2344d8aa7,ver_fddb682da7f2,art_d2906652eb5d,Funkadelic,Not Your Average Rapper,First Ya Gotta Shake the Gate,,album,2014-11-25,reissue,standard,same_master,,,https://open.spotify.com/album/5lslKuLlzEULcLc2Vmm7m4,
trk_bd152da5a9c5,rel_cc34d6c0a5bc,wrk_52031e130640,ver_affc2ab23558,art_d2906652eb5d,Funkadelic,First Ya Gotta Shake the Gate,First Ya Gotta Shake the Gate,,album,2014-11-25,reissue,standard,same_master,,,https://open.spotify.com/album/5lslKuLlzEULcLc2Vmm7m4,
trk_6ecf6c505908,rel_cc34d6c0a5bc,wrk_b266472d8286,ver_5344581cb42c,art_d2906652eb5d,Funkadelic,Roller Rink,First Ya Gotta Shake the Gate,,album,2014-11-25,reissue,standard,same_master,,,https://open.spotify.com/album/5lslKuLlzEULcLc2Vmm7m4,
trk_3a15b8d542dc,rel_cc34d6c0a5bc,wrk_b2275afe0a07,ver_d131d0358fa1,art_d2906652eb5d,Funkadelic,Jolene,First Ya Gotta Shake the Gate,,album,2014-11-25,reissue,standard,same_master,,,https://open.spotify.com/album/5lslKuLlzEULcLc2Vmm7m4,
trk_6b77f0aa331c,rel_cc34d6c0a5bc,wrk_a221874281e6,ver_9359b8876e17,art_d2906652eb5d,Funkadelic,Nuclear Dog Part II,First Ya Gotta Shake the Gate,,album,2014-11-25,reissue,standard,same_master,,402,https://open.spotify.com/album/5lslKuLlzEULcLc2Vmm7m4,
trk_15fdb403b590,rel_cc34d6c0a5bc,wrk_ad4fc22deba7,ver_872348e6433d,art_d2906652eb5d,Funkadelic,Dirty Queen,First Ya Gotta Shake the Gate,,album,2014-11-25,reissue,standard,same_master,,225,https://open.spotify.com/album/5lslKuLlzEULcLc2Vmm7m4,
trk_47c18caf0c2a,rel_cc34d6c0a5bc,wrk_404d15731645,ver_de2df9348ce1,art_d2906652eb5d,Funkadelic,You Can't Unring the Bell,First Ya Gotta Shake the Gate,,album,2014-11-25,reissue,standard,same_master,,,https://open.spotify.com/album/5lslKuLlzEULcLc2Vmm7m4,
